adult,title,genres,homepage,runtime,overview,poster_path,release_date,original_language
False,The Bridge,"['Drama', 'History', 'War']",,103,"A group of German boys are ordered to protect a small bridge in their home village during the waning months of the second world war. Truckloads of defeated, cynical Wehrmacht soldiers flee the approaching American troops, but the boys, full of enthusiasm for the ""blood and honor"" Nazi ideology, stay to defend the useless bridge. The film is based on a West German anti-war novel of the same name, written by Gregor Dorfmeister.",https://image.tmdb.org/t/p/original/nDVeN4rWPlSaQ5gP4ywZ5bLyLGl.jpg,21/10/1959,de
False,I Stand Alone,"['Drama', 'Thriller']",,89,"After completing jail time for beating up a man who tried to seduce his mentally-handicapped teenage daughter, The Butcher wants to start life anew. He institutionalizes his daughter and moves to the Lille suburbs with his mistress, who promises him a new butcher shop. Learning that she lied, The Butcher returns to Paris to find his daughter.",https://image.tmdb.org/t/p/original/4kMB2AAcDQ5diRuh7NTxuS90bx7.jpg,16/05/1998,fr
False,Carne,"['Drama', 'Thriller', 'Crime']",,38,"After a dreadful incident coupled with an ungovernable paroxysm of violence, a butcher will fall into a downward spiral that will burn to the ground whatever dignity still remained in him.",https://image.tmdb.org/t/p/original/7QNHk05hoi3dXaLFiZyXoj1I81b.jpg,01/05/1991,fr
False,Pig,"['Horror', 'Thriller']",,23,"A young man journeys through a desert, where he is kidnapped by a sadistic stranger clad in a pig mask. The stranger proceeds to brutally torture the young man, who then finds himself escaping into his imagination, with fantasy and reality intersecting.",https://image.tmdb.org/t/p/original/viP8aTSR0i7JtT4V8yS6srm4oLO.jpg,03/01/1999,en
False,Live Free or Die Hard,"['Action', 'Thriller']",https://www.foxmovies.com/movies/live-free-or-die-hard,128,"John McClane is back and badder than ever, and this time he's working for Homeland Security. He calls on the services of a young hacker in his bid to stop a ring of Internet terrorists intent on taking control of America's computer infrastructure.",https://image.tmdb.org/t/p/original/wplG0vWnpnzkIBDxBhTfIygqfoK.jpg,20/06/2007,en
False,Die Hard: With a Vengeance,"['Action', 'Thriller']",https://www.foxmovies.com/movies/die-hard-with-a-vengeance,128,"New York detective John McClane is back and kicking bad-guy butt in the third installment of this action-packed series, which finds him teaming with civilian Zeus Carver to prevent the loss of innocent lives. McClane thought he'd seen it all, until a genius named Simon engages McClane, his new ""partner"" -- and his beloved city -- in a deadly game that demands their concentration.",https://image.tmdb.org/t/p/original/buqmCdFQEWwEpL3agGgg2GVjN2d.jpg,19/05/1995,en
False,Die Hard 2,"['Action', 'Thriller']",https://www.foxmovies.com/movies/die-hard-2,124,"Off-duty cop John McClane is gripped with a feeling of déjà vu when, on a snowy Christmas Eve in the nation’s capital, terrorists seize a major international airport, holding thousands of holiday travelers hostage. Renegade military commandos led by a murderous rogue officer plot to rescue a drug lord from justice and are prepared for every contingency except one: McClane’s smart-mouthed heroics.",https://image.tmdb.org/t/p/original/2rto4EhQrUsJoGGgWcwiRv6hB3H.jpg,03/07/1990,en
False,Chicago,"['Comedy', 'Crime', 'Drama']",,113,Murderesses Velma Kelly and Roxie Hart find themselves on death row together and fight for the fame that will keep them from the gallows in 1920s Chicago.,https://image.tmdb.org/t/p/original/v1Sg3GuHDz9uhrKqYozOeCMLSpj.jpg,10/12/2002,en
False,Resident Evil,"['Horror', 'Action', 'Science Fiction']",https://www.sonypictures.com/movies/residentevil,100,"When a virus leaks from a top-secret facility, turning all resident researchers into ravenous zombies and their lab animals into mutated hounds from hell, the government sends in an elite military task force to contain the outbreak.",https://image.tmdb.org/t/p/original/1UKNef590A0ZaMnxsscIcWuK1Em.jpg,15/03/2002,en
False,Resident Evil: Apocalypse,"['Horror', 'Action', 'Science Fiction']",,94,"As the city is locked down under quarantine, Alice finds out that the people that died from the previous incident at the Umbrella Corporation have turned into zombies. She then joins a small band of elite soldiers, who are enlisted to rescue the missing daughter of the creator of the mutating T-virus.  Once lack of luck and resources happen, they begin to wage an exhilarating battle to survive and escape before the Umbrella Corporation erases its experiment from the face of the earth.",https://image.tmdb.org/t/p/original/way9dOm4dM2sm9UMcu2PEXMTX0q.jpg,10/09/2004,en
False,Raging Bull,['Drama'],,129,"The life of boxer Jake LaMotta, whose violence and temper that led him to the top in the ring destroyed his life outside of it.",https://image.tmdb.org/t/p/original/1WV7WlTS8LI1L5NkCgjWT9GSW3O.jpg,14/11/1980,en
False,Apocalypto,"['Action', 'Drama', 'History']",,139,"Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",https://image.tmdb.org/t/p/original/xVTSNeqEymd0iZKByf68A5nLIGM.jpg,07/12/2006,en
False,Rope,"['Thriller', 'Crime', 'Drama']",,81,"Two men murder a man in cold blood for the thrill and invite his parents over for a celebration to prove they have committed the perfect crime, but they also have to deal with their former schoolmaster, who becomes suspicious.",https://image.tmdb.org/t/p/original/b26XeLSqZpC807rPvAvGgQM2c3c.jpg,11/03/1948,en
False,The Holiday,"['Comedy', 'Romance']",http://www.sonypictures.com/movies/theholiday/,136,"Two women, one from the United States and one from the United Kingdom, swap homes at Christmas time after bad breakups with their boyfriends. Each woman finds romance with a local man but realizes that the imminent return home may end the relationship.",https://image.tmdb.org/t/p/original/6fbqG49Q7IWBWdyJ7asNTcNbnG6.jpg,08/12/2006,en
False,Lammbock,['Comedy'],,93,Stefan and Kai run a thriving business: a home-grown cannabis trade disguised as a pizza delivery service. For now they just have to fight aphids.,https://image.tmdb.org/t/p/original/nSyW14AAyQUd1m4bqTA2eEcMIU6.jpg,23/08/2001,de
False,School of Rock,"['Comedy', 'Music']",http://www.schoolofrockmovie.com,110,"Fired from his band and hard up for cash, guitarist and vocalist Dewey Finn finagles his way into a job as a fifth-grade substitute teacher at a private school, where he secretly begins teaching his students the finer points of rock 'n' roll. The school's hard-nosed principal is rightly suspicious of Finn's activities. But Finn's roommate remains in the dark about what he's doing.",https://image.tmdb.org/t/p/original/1l3LWMdOYeysuQkvjvsucWGpTDu.jpg,03/10/2003,en
False,It's a Wonderful Life,"['Drama', 'Family', 'Fantasy']",,130,"A holiday favourite for generations...  George Bailey has spent his entire life giving to the people of Bedford Falls.  All that prevents rich skinflint Mr. Potter from taking over the entire town is George's modest building and loan company.  But on Christmas Eve the business's $8,000 is lost and George's troubles begin.",https://image.tmdb.org/t/p/original/mV3VcmMJN6Zwahj42dy9WwPUyRI.jpg,20/12/1946,en
False,Secret Window,"['Mystery', 'Thriller']",,96,"Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",https://image.tmdb.org/t/p/original/gvVmdVvJw620TV0EHaynarlKgqQ.jpg,12/03/2004,en
False,What's Eating Gilbert Grape,"['Romance', 'Drama']",,118,"Gilbert Grape is a small-town young man with a lot of responsibility. Chief among his concerns are his mother, who is so overweight that she can't leave the house, and his mentally impaired younger brother, Arnie, who has a knack for finding trouble. Settled into a job at a grocery store and an ongoing affair with local woman Betty Carver, Gilbert finally has his life shaken up by the free-spirited Becky.",https://image.tmdb.org/t/p/original/8r9yts6XHbB1xNLaPC6ExNAK1Qu.jpg,17/12/1993,en
False,Bring It On,['Comedy'],https://www.uphe.com/movies/bring-it-on,98,"The Toro cheerleading squad from Rancho Carne High School in San Diego has got spirit, spunk, sass and a killer routine that's sure to land them the national championship trophy for the sixth year in a row. But for newly-elected team captain Torrance, the Toros' road to total cheer glory takes a shady turn when she discovers that their perfectly-choreographed routines were in fact stolen.",https://image.tmdb.org/t/p/original/oygh24Z4YsAvBIvghnBZt9NPPqK.jpg,25/08/2000,en
False,The Boys & Girl from County Clare,"['Romance', 'Comedy', 'Music']",,91,"In Ireland in the mid 1960s, two feuding brothers and their respective Ceilidh bands compete at a music festival.",https://image.tmdb.org/t/p/original/3pO8Ur0tfOlBr2m9zJxMMm5Ha1F.jpg,12/09/2003,en
False,Copying Beethoven,['Drama'],,104,"A fictionalised exploration of Beethoven's life in his final days working on his Ninth Symphony. It is 1824. Beethoven is racing to finish his new symphony. However, it has been years since his last success and he is plagued by deafness, loneliness and personal trauma. A copyist is urgently needed to help the composer. A fictional character is introduced in the form of a young conservatory student and aspiring composer named Anna Holtz. The mercurial Beethoven is skeptical that a woman might become involved in his masterpiece but slowly comes to trust in Anna's assistance and in the end becomes quite fond of her. By the time the piece is performed, her presence in his life is an absolute necessity. Her deep understanding of his work is such that she even corrects mistakes he has made, while her passionate personality opens a door into his private world.",https://image.tmdb.org/t/p/original/xplAbPXhZF9B3H4OnhjQsEKUESe.jpg,10/09/2006,en
False,Nowhere in Africa,['Drama'],,140,"A Jewish woman named Jettel Redlich flees Nazi Germany with her daughter Regina, to join her husband, Walter, on a farm in Kenya. At first, Jettel refuses to adjust to her new circumstances, bringing with her a set of china dishes and an evening gown. While Regina adapts readily to this new world, forming a strong bond with her father's cook, an African named Owuor.",https://image.tmdb.org/t/p/original/2ED1GaTKhHielGYa1giBsxfoacp.jpg,11/12/2001,de
False,Primal Fear,"['Crime', 'Drama', 'Mystery', 'Thriller']",,129,"An arrogant, high-powered attorney takes on the case of a poor altar boy found running away from the scene of the grisly murder of the bishop who has taken him in. The case gets a lot more complex when the accused reveals that there may or may not have been a third person in the room.",https://image.tmdb.org/t/p/original/qJf2TzE8nRTFbFMPJNW6c8mI0KU.jpg,06/03/1996,en
False,Night at the Museum,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']",https://family.20thcenturystudios.com/movies/night-at-the-museum-1,108,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.",https://image.tmdb.org/t/p/original/uY9k8t2FQkMj60obnAnsPKLxHCE.jpg,20/12/2006,en
False,A Shot in the Dark,"['Comedy', 'Crime', 'Mystery']",,102,"When rich Mr. Benjamin Ballon’s Spanish driver is found shot dead, Inspector Jacques Clouseau is the first official on the scene. All evidence suggests Maria Gambrelli, the maid, to be the murderer. But Clouseau, being attracted to the beautiful girl, is convinced that she is hiding something. So, he has her released from jail and secretly tries to follow her. Things do not work out the way the inspector wants and people keep ending up murdered, and every time, innocent Maria seems to be the killer. But with someone important wanting Clouseau and nobody else to cover this case, his tolerance-challenged boss Charles Dreyfus is close to losing his mind when casualties keep turning up. And Clouseau keeps on causing trouble without knowing it…",https://image.tmdb.org/t/p/original/pR6tNqNLYIbRRYC5TFKWVWaVvvK.jpg,23/06/1964,en
False,Land of Plenty,['Drama'],,123,"After living abroad, Lana returns to the United States, and finds that her uncle is a reclusive vagabond with psychic wounds from the Vietnam War.",https://image.tmdb.org/t/p/original/AbLlE4S01PsXO0LOqpFvGzibbdF.jpg,10/09/2004,en
